,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,ses_n_r,int_n,view_count,cart_count,purchase_count,int_n_r,tran_n,tran_n_r,rev_sum,rev_per_purchase,rev_sum_r,major_spend_r,int_cat_n,int_itm_n,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_mo_sd,ses_hr_avg,ses_hr_sd,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran
1515915625530920000,11.078564814814815,2.7126085758377423,7.818039137617508,288.21110451599316,125.008125,43,0.3774261915003118,54,51,3,0,1.255813953488372,0,0.0,0.0,0.0,0.0,0.0,18,45,0.4186046511627907,1.0465116279069768,9.574074074074074,2.0429524680868947,6.055555555555555,9.491638160431183,0.037037037037037035,0.3391472868217054,3095.4446540880504,0.0
1515915625530930000,23.972650462962964,1.711581920903955,8.383222846060832,489.79384180649186,124.95670138888889,60,0.5941532296422862,88,82,3,3,1.4666666666666666,3,0.05,28.049999999999997,9.35,28.049999999999997,0.0,20,66,0.3333333333333333,1.1,9.784090909090908,1.4967310251863848,3.375,5.202370149500494,0.011363636363636364,238.34694444444443,1671.4601532567049,0.0018113425925925925
1515915625530940000,20.29396990740741,2.274218498389694,6.950450890877539,305.61931036085343,124.90802083333334,47,0.44927043340745204,87,70,11,6,1.851063829787234,6,0.1276595744680851,551.23,91.87166666666667,183.74333333333334,0.0,21,56,0.44680851063829785,1.1914893617021276,9.379310344827585,2.4789409747016022,3.4942528735632186,3.7163171417550074,0.0,3.5702127659574465,1751.6771317829457,14.674453703703705
1515915625426320000,89.13371527777778,0.0,0.0,0.0,124.87206018518519,1,0.027981150290838794,3,3,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,2.0,10.666666666666666,1.1547005383792517,8.666666666666666,9.814954576223638,0.0,51463.21666666667,25731.608333333334,0.0
1515915625530950000,22.22662037037037,1.6549899193548387,4.729023488824722,285.7433410028399,124.8622337962963,63,0.6138220243158414,91,82,3,6,1.4444444444444444,6,0.09523809523809523,450.36,75.06,450.36,0.0,23,62,0.36507936507936506,0.9841269841269841,9.593406593406593,2.5032335620509456,6.274725274725275,5.230393938989754,0.15384615384615385,1.1753968253968254,1642.1698148148148,0.0020810185185185185
1515915625530960000,37.86853009259259,1.3586405888310185,8.594270401189595,632.5639372060974,124.82152777777777,65,0.7475302948764758,83,76,4,3,1.2769230769230768,3,0.046153846153846156,420.65999999999997,140.22,140.22,0.0,21,59,0.3230769230769231,0.9076923076923077,9.771084337349398,1.73433969444492,5.204819277108434,2.958077144661749,0.0,7.944358974358974,1526.9794715447154,0.006076388888888888
1515915625530970000,24.540011574074075,1.0126516320613543,4.325876570514554,427.18309372679295,124.79252314814815,100,0.99748124440865,174,160,8,6,1.74,6,0.06,664.98,110.83,221.66,0.0,29,109,0.29,1.09,9.540229885057471,2.223389058708565,6.977011494252873,3.569223006050356,0.028735632183908046,7.201499999999999,834.4717726396917,0.1358449074074074
1515915625530980000,50.12165509259259,0.6379762187401076,3.5799282519356757,561.1381971267539,124.76487268518518,118,1.5808536100902224,182,158,14,10,1.5423728813559323,10,0.0847457627118644,512.87,51.287,85.47833333333334,0.0,26,112,0.22033898305084745,0.9491525423728814,10.093406593406593,0.8257328501675282,5.967032967032967,2.84770160089623,0.03296703296703297,38.13050847457627,593.8465930018416,1.5493557098765434
1515915625530990000,13.520601851851852,0.8826985964138742,3.4847238212709617,394.7807139864383,124.74101851851852,127,1.1418766788172137,201,187,8,6,1.5826771653543308,6,0.047244094488188976,94.06,15.676666666666668,23.515,0.0,32,126,0.25196850393700787,0.9921259842519685,10.08955223880597,1.3273809922201927,7.597014925373134,3.5513083567575654,0.03482587064676617,49.58950131233596,800.7869999999999,5.8952175925925925
1515915625531000000,9.343310185185185,0.8097895998677249,3.600288759076961,444.5955788596261,124.71815972222223,141,1.2221034355909337,305,255,27,23,2.1631205673758864,23,0.16312056737588654,1113.3899999999999,48.40826086956521,101.21727272727271,1.0,34,143,0.24113475177304963,1.0141843971631206,9.416393442622951,2.3731766080750827,8.442622950819672,3.757994067755736,0.01639344262295082,1517.776122931442,546.5124451754385,5.153436973905724
1515915625531010000,7.742256944444445,1.1933727796674227,9.14622731304107,766.4182951776396,124.6940625,99,0.8465025360636445,158,144,8,6,1.595959595959596,6,0.06060606060606061,216.2,36.03333333333333,72.06666666666666,0.0,31,114,0.31313131313131315,1.1515151515151516,9.632911392405063,1.9065907492412513,7.3544303797468356,2.1027005667631555,0.04430379746835443,767.4126262626263,1072.6789808917197,3.0590925925925925
1515915625531020000,36.61373842592592,0.5664612814465408,2.2461856780775395,396.52942780865436,124.67518518518519,107,1.2150606643167539,203,173,16,14,1.897196261682243,14,0.1308411214953271,3811.81,272.27214285714285,762.362,1.0,31,116,0.2897196261682243,1.0841121495327102,10.399014778325123,1.0499405993468187,7.911330049261084,3.0961521479412935,0.054187192118226604,1375.154984423676,627.7647689768977,3.6317200854700853
1515915625466030000,124.67472222222223,0.0,0.0,0.0,124.67472222222223,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1515915625507440000,114.65489583333333,0.0,0.0,0.0,124.65981481481481,1,0.0999508343696677,3,3,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.333333333333334,0.5773502691896255,6.666666666666667,2.309401076758503,0.0,14407.083333333334,7203.541666666667,0.0
1515915625474950000,124.65913194444444,0.0,0.0,0.0,124.65913194444444,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1515915625531030000,61.61278935185185,0.25764028206447187,1.532110113936315,594.6702517399511,124.65672453703704,109,1.7289529861964283,184,167,9,8,1.688073394495413,8,0.07339449541284404,360.91999999999996,45.114999999999995,72.184,0.0,23,115,0.21100917431192662,1.055045871559633,10.065217391304348,0.26874929207529363,8.108695652173912,1.2885076023417434,0.005434782608695652,564.0717125382263,496.08342440801454,0.013822751322751322
1515915625531040000,12.482256944444444,1.2059798138191955,4.791562448068538,397.3169694187688,124.63837962962963,94,0.8381174183762734,220,184,20,16,2.3404255319148937,16,0.1702127659574468,747.8299999999999,46.739374999999995,186.95749999999998,0.0,28,115,0.2978723404255319,1.2234042553191489,10.072727272727272,1.856540165594975,10.14090909090909,4.199712872432576,0.08636363636363636,1333.6881205673758,737.4649162861492,5.9649776234567895
1515915625531050000,49.377291666666665,0.6218457300275483,2.630207112234313,422.96778529263077,124.620625,122,1.6214061046382846,172,158,6,8,1.4098360655737705,8,0.06557377049180328,1524.88,190.61,381.22,1.0,28,111,0.22950819672131148,0.9098360655737705,10.05813953488372,0.7776806296306384,9.976744186046512,3.452185490283325,0.01744186046511628,128.05956284153007,633.6280701754386,0.24341435185185187
1515915625480190000,124.6121412037037,0.0,0.0,0.0,124.6121412037037,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1515915625531060000,11.627696759259258,0.9574004433458883,3.4155731355982533,356.7549147629003,124.60246527777778,119,1.053332541066405,174,165,6,3,1.4621848739495797,3,0.025210084033613446,172.63,57.54333333333333,57.54333333333333,0.0,26,121,0.2184873949579832,1.0168067226890756,9.89655172413793,1.9944111667189959,9.39655172413793,2.1552971859437133,0.040229885057471264,90.61302521008405,940.3680154142581,0.003553240740740741
1515915625380960000,124.58487268518519,0.0,0.0,0.0,124.58487268518519,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1515915625531070000,3.5113194444444447,1.2880018715524035,5.203843939216484,404.02456348486453,124.58349537037037,95,0.7846559234065691,136,123,7,6,1.431578947368421,6,0.06315789473684211,136.66,22.776666666666667,34.165,0.0,23,93,0.24210526315789474,0.9789473684210527,9.801470588235293,1.7376862135916022,10.411764705882353,1.6351264000763297,0.022058823529411766,109.26912280701755,1291.4365432098766,0.004613425925925926
1515915625531080000,16.393483796296298,1.0302029320987653,7.698369849290602,747.267320779918,124.56479166666666,106,0.9799271367507879,182,168,9,5,1.7169811320754718,5,0.04716981132075472,186.21,37.242000000000004,46.5525,0.0,31,122,0.29245283018867924,1.150943396226415,10.038461538461538,0.6595275775768292,10.725274725274724,2.5296733310208457,0.01098901098901099,188.10141509433961,860.5894106813997,0.09335937500000001
1515915625531090000,34.298032407407405,0.8279633876996263,3.6308545676842345,438.52839649975664,124.54607638888889,110,1.2188629819231487,189,178,6,5,1.7181818181818183,5,0.045454545454545456,124.23,24.846,24.846,0.0,26,138,0.23636363636363636,1.2545454545454546,9.957671957671957,1.383145843261195,10.97883597883598,2.599013053182598,0.026455026455026454,1329.1096969696969,691.2616134751773,2.7139872685185185
1515915625456270000,124.54427083333333,0.0,0.0,0.0,124.54427083333333,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1515915625358610000,124.54368055555555,0.0,0.0,0.0,124.54368055555555,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1515915625531100000,41.460532407407406,0.7911169532627866,4.223563391978275,533.873452535573,124.5278125,106,1.2760740436167526,175,158,13,4,1.650943396226415,4,0.03773584905660377,514.6400000000001,128.66000000000003,128.66000000000003,0.0,29,117,0.27358490566037735,1.1037735849056605,10.01142857142857,1.0612753736515381,10.98857142857143,1.6539349506610173,0.005714285714285714,153.07877358490566,687.4533524904215,13.694020061728395
1515915625455710000,124.51939814814814,0.0,0.0,0.0,124.51939814814814,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
1515915625531110000,2.320196759259259,1.0268025404606287,4.070040596533171,396.3800668731625,124.5104513888889,120,0.9820750465225847,185,174,8,3,1.5416666666666667,3,0.025,186.17000000000002,62.05666666666667,93.08500000000001,0.0,27,113,0.225,0.9416666666666667,9.335135135135134,2.4969781972433824,11.562162162162162,2.9131776456817122,0.0972972972972973,239.87930555555556,956.2715579710145,0.5008738425925926
1515915625531120000,26.631319444444443,0.8978007135575943,3.2541073670973275,362.4531945628238,124.49159722222223,110,1.1240515814781278,177,168,6,3,1.6090909090909091,3,0.02727272727272727,52.54,17.513333333333332,17.513333333333332,0.0,29,129,0.2636363636363636,1.1727272727272726,9.361581920903955,2.5637981823207716,11.954802259887005,2.5131906763016225,0.05084745762711865,328.64787878787877,800.675,0.014924768518518518
1515915625531130000,56.28377314814815,0.6372760903426791,2.409785590687565,378.1383967177811,124.47231481481481,108,1.5838438154015368,189,165,12,12,1.75,12,0.1111111111111111,1559.99,129.99916666666667,194.99875,1.0,29,112,0.26851851851851855,1.037037037037037,10.243386243386244,0.8776304922195783,12.232804232804233,1.6881259497175103,0.010582010582010581,303.5030864197531,522.2952127659574,3.0905808080808086
1515915625531140000,39.51979166666667,0.7385410628019323,3.8394471147518945,519.8691458245412,124.45201388888889,116,1.36579494760528,174,152,9,13,1.5,13,0.11206896551724138,1581.27,121.63615384615385,316.254,1.0,35,112,0.3017241379310345,0.9655172413793104,9.879310344827585,1.7642328193018106,12.954022988505747,1.852403818551162,0.05172413793103448,625.575,706.950289017341,1.0083381558641975
1515915625531150000,31.740150462962962,0.9555918289423445,4.8561316284938325,508.1805307888235,124.43255787037037,98,1.0572602734252476,256,252,3,1,2.6122448979591835,1,0.01020408163265306,112.22,112.22,112.22,0.0,27,188,0.2755102040816326,1.9183673469387754,10.2734375,0.7537081533273707,14.65234375,2.3912082381581263,0.015625,8.750170068027211,523.439477124183,0.0
1515915625517440000,77.72078703703704,7.783447145061729,8.35193771037305,107.30384050557862,124.42146990740741,7,0.14989074184268955,10,9,1,0,1.4285714285714286,0,0.0,0.0,0.0,0.0,0.0,3,6,0.42857142857142855,0.8571428571428571,11.2,0.7888106377466164,15.3,3.8600518131237562,0.3,2.892857142857143,7472.1092592592595,0.0
1515915625531160000,12.482418981481482,1.1192614583333333,3.8883651214330097,347.404540063685,124.41047453703703,101,0.9023653587001571,168,156,4,8,1.6633663366336633,8,0.07920792079207921,353.4,44.175,353.4,0.0,27,127,0.26732673267326734,1.2574257425742574,9.958333333333334,1.5412653898650965,13.041666666666666,3.648236661528821,0.047619047619047616,475.76452145214523,965.1281437125748,0.20486276455026456
1515915625517680000,71.58074074074074,26.404959490740744,7.438427789725666,28.170570730601014,124.40263888888889,3,0.05679462694782344,14,14,0,0,4.666666666666667,0,0.0,0.0,0.0,0.0,0.0,1,13,0.3333333333333333,4.333333333333333,11.714285714285714,0.6112498455021275,10.571428571428571,3.0309756163343162,0.7857142857142857,5.766666666666667,5851.041025641025,0.0
1515915625531170000,6.252719907407408,1.1813483796296296,6.669572850039567,564.5729037297683,124.39,101,0.8549375770361322,172,159,8,5,1.702970297029703,5,0.04950495049504951,493.64,98.728,98.728,0.0,25,114,0.24752475247524752,1.1287128712871286,9.924418604651162,1.604120137143314,14.366279069767442,2.2658466248871703,0.03488372093023256,2837.791584158416,994.840253411306,0.021484375
1515915625531180000,3.1338194444444443,1.3176518468196456,8.019617110360747,608.6294440915724,124.36782407407408,93,0.7671115070735754,157,146,5,6,1.6881720430107527,6,0.06451612903225806,184.0,30.666666666666668,61.333333333333336,0.0,27,111,0.2903225806451613,1.1935483870967742,9.643312101910828,1.9182415119379093,15.07643312101911,2.4846745679544346,0.012738853503184714,14.255555555555555,1119.0831196581198,1.379689814814815
1515915625486780000,124.3653125,0.0,0.0,0.0,124.3653125,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1515915625531190000,12.306851851851851,1.1317220819304152,3.9012167076383757,344.71508243295415,124.34733796296297,100,0.8925345066856413,168,145,14,9,1.68,9,0.09,918.0600000000001,102.00666666666667,183.61200000000002,1.0,30,102,0.3,1.02,9.898809523809524,1.7768972518806738,13.553571428571429,4.132185526861099,0.041666666666666664,657.7618333333334,966.097604790419,6.981134259259259
1515915625427840000,123.73444444444445,0.5920023148148148,0.0,0.0,124.32644675925926,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,10.0,0.0,11.0,7.0710678118654755,0.0,0.0,852.4833333333333,0.0
1515915625531200000,3.6525925925925926,1.2440555794196257,4.620642734029112,371.4177091818297,124.3259837962963,98,0.8121094387292912,216,194,16,6,2.204081632653061,6,0.061224489795918366,535.0799999999999,89.17999999999999,107.01599999999999,0.0,28,133,0.2857142857142857,1.3571428571428572,9.583333333333334,2.2788205843843756,15.449074074074074,2.3081652985976344,0.13425925925925927,1073.0374149659863,808.2310852713177,2.2061550925925926
1515915625531210000,5.633831018518518,0.9807331841138659,4.297119277188308,438.1537554550006,124.30626157407407,122,1.0280399535837152,190,186,2,2,1.5573770491803278,2,0.01639344262295082,59.599999999999994,29.799999999999997,29.799999999999997,0.0,29,136,0.23770491803278687,1.1147540983606556,9.805263157894737,1.6391292320546966,15.615789473684211,2.6676115702694965,0.042105263157894736,1214.3774590163937,904.1708994708994,0.0004166666666666667
1515915625360870000,77.61487268518519,46.68615740740741,0.0,0.0,124.3010300925926,2,0.04283925067010703,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,11.0,1.4142135623730951,12.5,4.949747468305833,0.5,0.0,67228.06666666667,0.0
1515915625531220000,0.48359953703703706,0.897109500805153,2.271727237340388,253.2274193174323,124.28471064814815,139,1.1227685983791207,306,286,14,6,2.2014388489208634,6,0.04316546762589928,805.49,134.24833333333333,161.098,1.0,31,114,0.22302158273381295,0.8201438848920863,7.7254901960784315,4.071065908060499,15.258169934640524,3.8736624662165724,0.16993464052287582,539.9065947242207,584.5036065573771,23.760685185185185
1515915625531230000,19.530324074074073,0.818234230324074,3.9524473818264783,483.0459586445133,124.26430555555555,129,1.2316919320288526,242,222,8,12,1.875968992248062,12,0.09302325581395349,815.76,67.98,116.53714285714285,1.0,38,141,0.29457364341085274,1.0930232558139534,10.020661157024794,1.016251133350822,15.148760330578513,4.594171225066033,0.08264462809917356,549.5195090439277,625.7964038727523,0.27491161616161613
1515915625531240000,53.322488425925926,0.8755817043895748,3.617764327833416,413.1840934656801,124.24460648148148,82,1.1561978441727696,145,129,9,7,1.7682926829268293,7,0.08536585365853659,1859.48,265.64,464.87,1.0,30,95,0.36585365853658536,1.1585365853658536,10.13103448275862,0.9520093692188433,17.76551724137931,1.3437809071559175,0.027586206896551724,627.5611788617887,709.2211805555556,6.000551697530864
1515915625531250000,7.403611111111111,1.1681775462962962,4.780531159192352,409.2298447568191,124.22408564814815,101,0.8645744712154779,160,145,7,8,1.5841584158415842,8,0.07920792079207921,252.31,31.53875,42.05166666666667,0.0,28,105,0.27722772277227725,1.0396039603960396,9.85,1.7562109012187996,17.4375,3.248003741051844,0.075,240.88712871287132,1057.996750524109,5.079260912698413
1515915625454690000,124.22135416666667,0.0,0.0,0.0,124.22135416666667,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
1515915625531260000,0.6419097222222222,1.154777929214261,5.058302731447549,438.0325085438151,124.20314814814814,108,0.8740605174878142,218,184,16,18,2.0185185185185186,18,0.16666666666666666,1000.2,55.56666666666667,83.35000000000001,1.0,29,124,0.26851851851851855,1.1481481481481481,9.807339449541285,1.733258640705252,17.660550458715598,3.6486729700183655,0.0779816513761468,1085.382561728395,819.9455453149002,0.5167667483660131
1515915625531270000,31.582118055555554,1.142759630772748,5.681679448602455,497.18937347834327,124.18152777777777,82,0.8855348025001659,147,128,8,11,1.7926829268292683,11,0.13414634146341464,950.47,86.40636363636364,237.6175,1.0,27,93,0.32926829268292684,1.1341463414634145,9.748299319727892,1.8500038408511252,17.20408163265306,4.482750463645936,0.04081632653061224,208.4473577235772,913.3092465753424,0.059604166666666666
1515915625499110000,124.17973379629629,0.0,0.0,0.0,124.18048611111111,1,1.0,2,2,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,10.0,0.0,19.0,0.0,0.0,1.0833333333333333,1.0833333333333333,0.0
1515915625531280000,10.469710648148148,1.2094465376280537,4.9116777662052815,406.1095396443055,124.15768518518519,95,0.8356204812941855,203,172,21,10,2.136842105263158,10,0.10526315789473684,648.56,64.856,92.65142857142857,0.0,26,114,0.2736842105263158,1.2,9.507389162561577,2.363856259824124,18.073891625615765,4.375840301545807,0.12807881773399016,1122.5308771929824,810.4489273927392,11.882010030864198
1515915625510370000,49.71100694444444,18.607152777777777,24.03923271922585,129.19350427398822,124.13997685185186,5,0.06717814321789216,6,6,0,0,1.2,0,0.0,0.0,0.0,0.0,0.0,2,4,0.4,0.8,7.5,5.04975246918104,15.166666666666666,7.11102430502573,0.3333333333333333,0.10333333333333335,21435.54333333333,0.0
1515915625531290000,15.619050925925926,1.4864462836123797,6.657344572291926,447.8698386673729,124.12962962962963,74,0.6819611588475863,106,94,6,6,1.4324324324324325,6,0.08108108108108109,815.09,135.84833333333333,163.018,1.0,24,68,0.32432432432432434,0.918918918918919,9.80188679245283,1.7750643788231335,19.169811320754718,4.5091899771217605,0.02830188679245283,21.85608108108108,1488.1450793650795,13.734659722222222
1515915625531300000,3.757303240740741,1.3992222491386737,4.137428302425075,295.69486226880485,124.09430555555555,87,0.7229696462971418,315,282,20,13,3.6206896551724137,13,0.14942528735632185,1329.29,102.25307692307692,443.09666666666664,1.0,26,93,0.2988505747126437,1.0689655172413792,10.18095238095238,1.8413904624779676,16.75873015873016,5.138112708380758,0.1873015873015873,646.7049808429119,551.8639596602973,1.2108072916666666
1515915625531310000,39.39496527777778,1.2448444308278868,4.4594832180966355,358.2361865997059,124.04438657407407,69,0.8151266593835413,113,92,12,9,1.6376811594202898,9,0.13043478260869565,706.27,78.47444444444444,141.254,0.0,20,64,0.2898550724637681,0.927536231884058,10.070796460176991,1.3005274627688297,12.584070796460177,10.018487966644475,0.008849557522123894,274.2130434782609,1088.3497023809523,4.185625
1515915625495140000,123.07853009259259,0.9184837962962963,0.0,0.0,123.99701388888889,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,1.0,10.0,0.0,11.0,15.556349186104045,0.0,0.0,1322.6166666666666,0.0
1515915625531320000,30.69423611111111,1.6961727693602695,6.486481874648484,382.41870119722137,123.98373842592592,56,0.6002819032201755,91,83,4,4,1.625,4,0.07142857142857142,435.36,108.84,217.68,0.0,21,59,0.375,1.0535714285714286,10.131868131868131,1.1373340290032186,3.3626373626373627,6.3674807219818685,0.0,42.79345238095238,1492.632037037037,13.657662037037037
1515915625531330000,107.57457175925926,0.24765484708193042,0.7824397883935281,315.93962226577275,123.91979166666667,67,4.099057729387697,124,100,11,13,1.8507462686567164,13,0.19402985074626866,313.0,24.076923076923077,44.714285714285715,0.0,19,63,0.2835820895522388,0.9402985074626866,10.10483870967742,0.30758826843626874,4.169354838709677,3.472825456822388,0.1693548387096774,73.78507462686566,191.35867208672087,0.2648746141975309
1515915625531340000,80.74875,0.6249201556629093,1.9470873002623905,311.573771884016,123.86824074074075,70,1.6233957961349865,115,104,7,4,1.6428571428571428,4,0.05714285714285714,578.48,144.62,192.82666666666668,0.0,19,74,0.2714285714285714,1.0571428571428572,10.26086956521739,0.4971313589994969,4.982608695652174,4.699724905528304,0.11304347826086956,561.1076190476191,544.6672514619883,1.5948688271604938
1515915625531350000,46.41091435185185,0.9107065631808279,3.153069146945079,346.2222931536085,123.82097222222222,86,1.1109667447092497,138,123,8,7,1.6046511627906976,7,0.08139534883720931,584.04,83.4342857142857,116.80799999999999,0.0,27,77,0.313953488372093,0.8953488372093024,9.869565217391305,1.5791806383110119,5.630434782608695,3.483173498378058,0.021739130434782608,316.25852713178296,813.6531630170316,2.0076601080246914
1515915625531360000,34.601226851851855,1.1148797743055556,4.79406179701747,430.0070651118978,123.7916087962963,81,0.9081696729413478,146,134,7,5,1.8024691358024691,5,0.06172839506172839,103.84,20.768,25.96,0.0,27,81,0.3333333333333333,1.0,10.075342465753424,1.174943088502037,6.897260273972603,3.848384259355131,0.0958904109589041,1250.015843621399,885.7527586206896,0.07874421296296297
1515915625531370000,71.82175925925925,0.4900214011180992,2.9474098651392073,601.485947024762,123.76402777777778,107,2.0599793395980046,149,141,6,2,1.3925233644859814,2,0.018691588785046728,298.32,149.16,149.16,0.0,28,105,0.2616822429906542,0.9813084112149533,10.154362416107382,0.38069694648682684,6.469798657718121,2.870062262673024,0.04697986577181208,88.21059190031153,505.38423423423427,8.063368055555555
1515915625402220000,117.3527199074074,0.0,0.0,0.0,123.75737268518519,1,0.15613648931440902,3,3,0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,2.0,10.333333333333334,0.5773502691896255,9.0,5.291502622129181,0.0,9222.7,4611.349999999999,0.0
1515915625531380000,10.606180555555556,0.9273131071645415,3.7756853947800955,407.16402751224587,123.73927083333334,123,1.0872150641160407,204,188,8,8,1.6585365853658536,8,0.06504065040650407,582.02,72.7525,83.14571428571428,0.0,30,115,0.24390243902439024,0.9349593495934959,9.843137254901961,1.6111990947552726,7.431372549019608,3.305495659519885,0.05392156862745098,525.6651761517616,802.5204433497537,0.7327761243386243
1515915625531390000,17.417106481481483,1.0524765080674734,4.618236960718832,438.79715369597216,123.7172337962963,102,0.9595472985457515,174,146,15,13,1.7058823529411764,13,0.12745098039215685,561.86,43.22,93.64333333333333,0.0,23,101,0.22549019607843138,0.9901960784313726,9.994252873563218,0.9824890323515663,8.764367816091953,4.1721198784448035,0.040229885057471264,300.7547385620915,884.8103082851637,0.21479552469135807
1515915625531400000,17.447719907407407,1.2073803135521886,7.009615214469522,580.5639810249013,123.6971875,89,0.8376512562045517,142,130,8,4,1.595505617977528,4,0.0449438202247191,150.65,37.6625,37.6625,0.0,23,90,0.25842696629213485,1.0112359550561798,10.084507042253522,0.7944216661433638,7.732394366197183,2.489454333550484,0.028169014084507043,271.85168539325844,1085.1009456264776,2.0356983024691355
1515915625531410000,3.341111111111111,1.0939765361952862,5.34905629582408,488.95530377894846,123.6785300925926,111,0.9224063548934983,198,186,6,6,1.7837837837837838,6,0.05405405405405406,384.95,64.15833333333333,76.99,0.0,26,138,0.23423423423423423,1.2432432432432432,9.666666666666666,2.017688278661427,8.44949494949495,2.5737792922377847,0.020202020202020204,2147.039039039039,879.6237732656514,17.501949074074073
1515915625507540000,123.66762731481481,0.0008564814814814815,0.0,0.0,123.6684837962963,2,2.0,2,2,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0.5,0.5,10.0,0.0,7.0,0.0,0.0,0.0,1.2333333333333334,0.0
1515915625531420000,23.203043981481482,0.7553172862712336,5.020487344630668,664.6858791508998,123.66024305555555,134,1.3339014150811879,197,187,5,5,1.4701492537313432,5,0.03731343283582089,255.87,51.174,51.174,0.0,33,135,0.2462686567164179,1.007462686567164,10.147208121827411,0.7309867683097306,9.304568527918782,3.3117954686464723,0.1116751269035533,58.33880597014925,738.0528911564626,0.004186921296296296
1515915625531430000,2.490902777777778,1.1322208160263068,5.136243965767589,453.6433081838208,123.64126157407408,108,0.8914542315272258,165,145,10,10,1.5277777777777777,10,0.09259259259259259,3305.14,330.514,826.285,1.0,30,115,0.2777777777777778,1.0648148148148149,9.836363636363636,1.5032116393961172,8.775757575757575,1.9610584348189553,0.030303030303030304,262.5527777777778,1063.7592479674797,0.0021887860082304526
1515915625531440000,1.736574074074074,1.050742536717752,4.431768130021236,421.7748853934222,123.62270833333334,117,0.9599123043080015,174,162,6,6,1.4871794871794872,6,0.05128205128205128,1516.25,252.70833333333334,379.0625,1.0,30,114,0.2564102564102564,0.9743589743589743,9.666666666666666,2.1593547883845905,8.867816091954023,2.257882493236874,0.028735632183908046,176.44202279202278,1014.5435452793834,22.169300925925928
1515915625531450000,34.23297453703704,0.867689455231931,5.228176287083428,602.540028066372,123.60498842592592,104,1.1636752432287947,171,157,9,5,1.6442307692307692,5,0.04807692307692308,287.56,57.512,95.85333333333334,0.0,28,112,0.2692307692307692,1.0769230769230769,9.994152046783626,0.7316144598914489,9.52046783625731,1.4766383972768515,0.04678362573099415,6.236698717948718,757.0335294117647,0.006603009259259259
1515915625465670000,123.59180555555555,0.0,0.0,0.0,123.59180555555555,1,1.0,1,1,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
1515915625531460000,5.2247916666666665,0.9175299669824865,4.4490614095891825,484.89548785212645,123.58615740740741,130,1.0983313616433978,204,186,10,8,1.5692307692307692,8,0.06153846153846154,808.83,101.10375,101.10375,1.0,28,127,0.2153846153846154,0.9769230769230769,9.877450980392156,1.6459178859349015,10.259803921568627,2.9538572862898764,0.024509803921568627,883.0962820512821,839.6077175697866,0.0023181216931216927
1515915625492050000,20.451493055555556,103.13018518518518,0.0,0.0,123.581875,2,0.01939292730514064,3,3,0,0,1.5,0,0.0,0.0,0.0,0.0,0.0,1,2,0.5,1.0,4.666666666666667,4.618802153517007,12.0,1.7320508075688772,0.0,0.14166666666666666,74253.875,0.0
